0,0 
1,0 
1,0 
2,0 
2,0 
2,0 
3,0 
3,0 
3,265 
3,265 
4,265 
4,265 
4,265 
4,265 
5,265 
5,265 
5,265 
5,265 
6,265 
6,265 
6,265 
6,265 
7,265 
7,265 
7,265 
7,265 
8,265 
8,265 
8,265 
8,265 
9,265 
9,265 
9,265 
9,265 
10,265 
10,265 
10,265 
10,265 
11,265 
11,265 
11,265 
11,265 
12,265 
12,265 
12,265 
12,265 
13,265 
13,265 
13,265 
13,265 
14,265 
14,265 
14,265 
14,265 
15,265 
15,265 
15,265 
15,265 
16,265 
16,265 
16,265 
16,265 
17,265 
17,265 
17,265 
17,265 
18,265 
18,265 
18,265 
18,265 
19,265 
19,265 
19,265 
19,265 
20,265 
20,265 
20,265 
20,265 
21,265 
21,265 
21,265 
21,265 
22,265 
22,265 
22,265 
22,265 
23,265 
23,265 
23,265 
23,265 
24,265 
24,265 
24,265 
24,265 
25,265 
25,265 
25,265 
25,265 
26,265 
26,265 
26,265 
26,265 
27,265 
27,265 
27,265 
27,265 
28,265 
28,265 
28,265 
28,265 
29,265 
29,265 
29,265 
29,265 
30,265 
30,265 
30,265 
30,265 
31,265 
31,265 
31,265 
31,265 
32,265 
32,265 
32,265 
32,265 
33,265 
33,265 
33,265 
33,265 
34,265 
34,265 
34,265 
34,265 
35,265 
35,265 
35,265 
35,265 
36,265 
36,265 
36,265 
36,265 
37,265 
37,265 
37,265 
37,265 
38,265 
38,265 
38,265 
38,265 
39,265 
39,265 
39,265 
39,265 
40,265 
40,265 
40,265 
40,265 
41,265 
41,265 
41,265 
41,265 
42,265 
42,265 
42,265 
42,265 
43,265 
43,265 
43,265 
43,265 
44,265 
44,265 
44,265 
44,265 
45,265 
45,265 
45,265 
45,265 
46,265 
46,265 
46,265 
46,265 
47,265 
47,265 
47,265 
47,265 
48,265 
48,265 
48,265 
48,265 
49,265 
49,265 
49,265 
49,265 
50,265 
50,265 
50,265 
50,265 
51,265 
51,265 
51,265 
51,265 
52,265 
52,265 
52,265 
52,265 
53,265 
53,265 
53,265 
53,265 
54,265 
54,265 
54,265 
54,265 
55,265 
55,265 
55,265 
55,265 
56,265 
56,265 
56,265 
56,265 
57,265 
57,265 
57,265 
57,265 
58,265 
58,265 
58,265 
58,265 
59,265 
59,265 
59,265 
59,265 
60,265 
60,265 
60,265 
60,265 
61,265 
61,265 
61,265 
61,265 
62,265 
62,265 
62,265 
62,265 
63,265 
63,265 
63,265 
63,265 
64,265 
64,265 
64,265 
64,265 
65,265 
65,265 
65,265 
65,265 
66,265 
66,265 
66,265 
66,265 
67,265 
67,265 
67,265 
67,265 
68,265 
68,265 
68,265 
68,265 
69,265 
69,265 
69,265 
69,265 
70,265 
70,265 
70,265 
70,265 
71,265 
71,265 
71,265 
71,265 
72,265 
72,265 
72,265 
72,265 
73,265 
73,265 
73,265 
73,265 
74,265 
74,265 
74,265 
74,265 
75,265 
75,265 
75,265 
75,265 
76,265 
76,265 
76,265 
76,265 
77,265 
77,265 
77,265 
77,265 
78,265 
78,265 
78,265 
78,265 
79,265 
79,265 
79,265 
79,265 
80,265 
80,265 
80,265 
80,265 
81,265 
81,265 
81,265 
81,265 
82,265 
82,265 
82,265 
82,265 
83,265 
83,265 
83,265 
83,265 
84,265 
84,265 
84,265 
84,265 
85,265 
85,265 
85,265 
85,265 
86,265 
86,265 
86,265 
86,265 
87,265 
87,265 
87,265 
87,265 
88,265 
88,265 
88,265 
88,265 
89,265 
89,265 
89,265 
89,265 
90,265 
90,265 
90,265 
90,265 
91,265 
91,265 
91,265 
91,265 
92,265 
92,265 
92,265 
92,265 
93,265 
93,265 
93,265 
93,265 
94,265 
94,265 
94,265 
94,265 
95,265 
95,265 
95,265 
95,265 
96,265 
96,265 
96,265 
96,265 
97,265 
97,265 
97,265 
97,265 
98,265 
98,265 
98,265 
98,265 
99,265 
99,265 
99,265 
99,265 
100,265 
100,265 
100,265 
100,265 
101,265 
101,265 
101,265 
101,265 
102,265 
102,265 
102,265 
102,265 
103,265 
103,265 
103,265 
103,265 
104,265 
104,265 
104,265 
104,265 
105,265 
105,265 
105,265 
105,265 
106,265 
106,265 
106,265 
106,265 
107,265 
107,265 
107,265 
107,265 
108,265 
