Demand ID; Started at; Source Node; Destination node; Bitrate; Duration; Is success; Links in path; Path length; Is shortest path; Required core; Required index
2; 0; 13; 27; 501; 1; True; [42, 47, 51, 52, 77]; 2458; True; 0; 19
7; 1; 22; 8; 675; 1; True; [38, 52, 69, 70]; 1943; True; 0; 19
0; 0; 11; 4; 107; 2; True; [24, 38]; 933; True; 0; 0
19; 1; 12; 6; 925; 1; True; [31, 43]; 1047; True; 0; 44
12; 1; 1; 8; 871; 1; True; [4, 10]; 867; True; 0; 75
8; 1; 24; 11; 367; 1; True; [39, 73]; 1532; True; 0; 0
10; 1; 17; 7; 214; 1; True; [6, 57]; 1347; True; 0; 28
16; 1; 19; 7; 918; 1; True; [0, 6, 61]; 1804; True; 0; 0
18; 1; 15; 26; 556; 1; True; [42, 52, 77, 81]; 2305; True; 0; 41
31; 2; 6; 26; 719; 1; True; [23, 26, 29, 42, 77, 81]; 3129; True; 0; 75
22; 2; 6; 24; 470; 1; True; [23, 26, 29, 41]; 2019; True; 0; 97
26; 2; 15; 14; 912; 1; True; [50, 53]; 776; True; 0; 0
32; 2; 14; 9; 645; 1; True; [34, 49]; 990; True; 0; 4
33; 2; 24; 6; 80; 1; True; [22, 25, 28, 38, 73]; 2237; True; 0; 100
34; 2; 24; 10; 294; 1; True; [35, 39, 73]; 2054; True; 0; 38
27; 2; 15; 16; 827; 1; True; [7, 8, 12, 24, 38, 52, 58]; 3586; True; 0; 69
11; 1; 8; 14; 473; 2; True; [30, 37]; 990; True; 0; 0
3; 0; 20; 21; 616; 4; True; [13, 26, 40, 54, 63, 68, 71]; 4771; True; 0; 0
39; 3; 1; 20; 261; 2; True; [2, 3, 62]; 1666; True; 0; 0
56; 4; 27; 7; 939; 1; True; [25, 28, 38, 76, 80]; 2506; True; 0; 75
29; 2; 23; 4; 984; 3; True; [24, 38, 52, 70]; 2021; True; 0; 69
43; 3; 5; 10; 340; 2; True; [20, 32]; 849; True; 0; 82
58; 5; 1; 0; 916; 11; False; None; None; None; None; None
9; 1; 25; 5; 828; 4; True; [18, 22, 25, 28, 38, 76]; 2509; True; 0; 41
57; 4; 24; 22; 627; 1; True; [68, 71, 74]; 2502; True; 0; 0
53; 4; 5; 9; 298; 1; True; [20]; 327; True; 0; 92
65; 5; 12; 21; 980; 1; True; [45]; 1500; True; 0; 75
71; 6; 2; 0; 382; 15; False; None; None; None; None; None
15; 1; 10; 3; 86; 5; True; [27, 34]; 930; True; 0; 0
81; 6; 27; 0; 975; 1; False; None; None; None; None; None
69; 6; 6; 3; 845; 1; True; [23, 27]; 745; True; 0; 4
21; 1; 16; 10; 203; 6; True; [16, 20, 56, 59]; 2390; True; 0; 0
24; 2; 10; 25; 424; 5; True; [36, 42]; 1297; True; 0; 19
68; 6; 12; 4; 149; 1; True; [9, 19, 23, 27, 31, 43]; 2269; True; 0; 66
73; 6; 17; 22; 480; 1; True; [4, 10, 30, 37, 48, 50, 57]; 3555; True; 0; 140
80; 6; 7; 8; 597; 1; True; [25]; 592; True; 0; 0
4; 0; 26; 14; 384; 7; True; [67, 71, 74, 78]; 3057; True; 0; 37
44; 4; 22; 16; 842; 3; True; [69, 70]; 1142; True; 0; 0
81; 6; 27; 0; 975; 1; False; None; None; None; None; None
95; 7; 7; 0; 823; 3; False; None; None; None; None; None
13; 1; 16; 21; 153; 6; True; [16, 20, 33, 45, 56, 59]; 4610; True; 0; 7
74; 6; 0; 14; 115; 2; True; [1, 10, 12, 30, 37]; 2263; True; 0; 75
35; 3; 22; 2; 824; 5; True; [8, 27, 34, 47, 49, 67]; 2808; True; 0; 121
28; 2; 24; 10; 769; 6; True; [35, 39, 73]; 2054; True; 0; 13
30; 2; 5; 20; 659; 6; True; [9, 14, 19, 23, 27]; 2289; True; 0; 53
87; 7; 3; 17; 793; 1; True; [7, 8, 12]; 1399; True; 0; 59
75; 6; 0; 18; 962; 2; True; [0, 5, 17]; 1904; True; 0; 0
52; 4; 1; 24; 766; 4; True; [4, 9, 13, 26, 41]; 2360; True; 0; 19
14; 1; 18; 9; 605; 7; True; [16, 19, 23, 59]; 1792; True; 0; 34
85; 7; 23; 15; 297; 1; True; [53, 70]; 1044; True; 0; 0
54; 4; 5; 23; 730; 4; True; [20, 32, 37, 51, 54]; 2427; True; 0; 99
91; 7; 18; 3; 561; 1; True; [4, 15, 59]; 1783; True; 0; 198
61; 5; 25; 8; 660; 4; True; [38, 76]; 921; True; 0; 69
62; 5; 11; 19; 925; 4; True; [2, 11, 24, 38]; 2163; True; 0; 38
105; 8; 27; 18; 432; 1; False; [7, 8, 12, 24, 38, 76, 80]; 3594; True; None; None
106; 8; 16; 20; 553; 1; True; [2, 3, 55, 57, 62]; 3247; True; 0; 66
55; 4; 25; 1; 925; 5; True; [11, 24, 38, 76]; 2013; True; 0; 143
108; 8; 25; 26; 94; 1; True; [77, 81]; 1345; True; 0; 19
37; 3; 11; 15; 881; 6; True; [40]; 420; True; 0; 37
76; 6; 19; 26; 994; 3; True; [1, 13, 26, 42, 61, 77, 81]; 4048; True; 0; 97
5; 0; 12; 17; 558; 9; True; [7, 19, 21, 31, 43]; 2612; True; 0; 0
125; 9; 16; 0; 931; 3; False; None; None; None; None; None
48; 4; 22; 3; 95; 5; True; [27, 34, 47, 49, 67]; 2415; True; 0; 146
40; 3; 5; 9; 407; 7; True; [20]; 327; True; 0; 75
23; 2; 17; 7; 885; 8; True; [6, 57]; 1347; True; 0; 35
118; 9; 7; 5; 103; 1; True; [18, 22, 25, 28]; 1588; True; 0; 0
63; 5; 22; 12; 985; 5; True; [52, 69, 70]; 1562; True; 0; 19
104; 8; 21; 20; 714; 2; True; [2, 3, 19, 21, 31, 43, 65]; 4569; True; 0; 204
72; 6; 25; 4; 848; 4; True; [24, 38, 76]; 1473; True; 0; 200
82; 6; 7; 20; 544; 4; True; [14, 24]; 1619; True; 0; 104
95; 7; 7; 0; 823; 3; False; None; None; None; None; None
120; 9; 10; 1; 55; 1; True; [9, 11, 27, 34]; 1729; True; 0; 50
83; 7; 12; 10; 137; 3; True; [43]; 720; True; 0; 48
121; 9; 17; 5; 830; 1; True; [5, 57]; 1341; True; 0; 63
122; 9; 0; 12; 301; 1; True; [0, 6, 20, 22, 33]; 2379; True; 0; 107
128; 9; 25; 12; 750; 1; True; [76]; 540; True; 0; 54
86; 7; 16; 17; 329; 3; True; [55]; 834; True; 0; 19
60; 5; 27; 13; 95; 5; True; [40, 46, 50, 53, 76, 80]; 3241; True; 0; 196
88; 7; 16; 24; 658; 3; True; [4, 9, 13, 26, 41, 55, 57]; 3941; True; 0; 158
126; 9; 23; 21; 132; 1; True; [14, 24, 38, 52, 70]; 3088; True; 0; 175
100; 8; 9; 21; 896; 2; True; [33, 45]; 2220; True; 0; 75
93; 7; 21; 10; 119; 4; True; [43, 65]; 2220; True; 0; 44
137; 10; 14; 1; 705; 1; True; [9, 11, 27, 34, 49]; 2263; True; 0; 130
77; 6; 13; 7; 141; 5; True; [28, 34, 47, 49]; 1661; True; 0; 41
142; 11; 27; 0; 877; 5; False; None; None; None; None; None
70; 6; 15; 18; 226; 5; True; [17, 18, 31, 35, 49, 53]; 3062; True; 0; 48
36; 3; 6; 27; 690; 8; True; [23, 26, 29, 42, 77]; 2506; True; 0; 75
103; 8; 0; 18; 950; 3; True; [0, 5, 17]; 1904; True; 0; 204
46; 4; 15; 9; 799; 7; True; [34, 49, 53]; 1366; True; 0; 11
115; 9; 22; 12; 754; 2; True; [52, 69, 70]; 1562; True; 0; 70
116; 9; 13; 26; 755; 2; True; [48, 69, 72, 75]; 3057; True; 0; 95
131; 10; 19; 12; 748; 1; True; [1, 13, 26, 61]; 2163; True; 0; 97
49; 4; 27; 2; 754; 7; True; [8, 12, 24, 38, 76, 80]; 2847; True; 0; 0
124; 9; 1; 8; 792; 2; True; [4, 10]; 867; True; 0; 75
97; 8; 5; 16; 165; 4; True; [17, 18, 60]; 2063; True; 0; 31
98; 8; 21; 4; 757; 4; True; [24, 38, 52, 66, 69, 70]; 3704; True; 0; 259
64; 5; 25; 11; 791; 7; True; [39, 76]; 1297; True; 0; 171
101; 8; 12; 27; 216; 4; True; [42, 44, 47, 51, 52, 77]; 3241; True; 0; 63
114; 9; 27; 21; 890; 3; False; [14, 24, 38, 76, 80]; 3262; True; None; None
84; 7; 1; 18; 825; 5; True; [5, 17]; 1390; True; 0; 121
156; 12; 15; 0; 796; 1; False; None; None; None; None; None
123; 9; 14; 10; 531; 3; True; [35, 49]; 1056; True; 0; 232
125; 9; 16; 0; 931; 3; False; None; None; None; None; None
96; 8; 23; 2; 95; 5; True; [8, 12, 24, 38, 52, 70]; 2673; True; 0; 171
134; 10; 24; 9; 69; 3; True; [25, 38, 73]; 1748; True; 0; 38
170; 13; 26; 0; 757; 1; False; None; None; None; None; None
132; 10; 21; 3; 72; 3; True; [19, 23, 27, 31, 43, 65]; 3510; True; 0; 0
66; 5; 25; 20; 425; 8; True; [2, 11, 24, 38, 76]; 2703; True; 0; 25
25; 2; 21; 6; 952; 11; True; [31, 43, 65]; 2547; True; 0; 121
174; 13; 4; 0; 546; 7; False; None; None; None; None; None
112; 9; 17; 18; 805; 4; True; [56, 58]; 1594; True; 0; 0
158; 12; 27; 8; 74; 1; True; [38, 76, 80]; 1643; True; 0; 0
156; 12; 15; 0; 796; 1; False; None; None; None; None; None
163; 12; 4; 22; 835; 1; True; [16, 20, 32, 37, 48, 50]; 2841; True; 0; 212
59; 5; 9; 21; 54; 8; True; [33, 45]; 2220; True; 0; 0
17; 1; 2; 21; 942; 12; True; [10, 20, 22, 28, 33, 45]; 3510; True; 0; 17
165; 13; 24; 18; 783; 1; False; [7, 8, 12, 24, 38, 73]; 3107; True; None; None
170; 13; 26; 0; 757; 1; False; None; None; None; None; None
133; 10; 14; 11; 145; 4; True; [49]; 534; True; 0; 0
188; 14; 1; 0; 435; 13; False; None; None; None; None; None
1; 0; 15; 27; 580; 14; True; [42, 52, 77]; 1682; True; 0; 0
113; 9; 27; 10; 822; 5; True; [35, 39, 76, 80]; 2541; True; 0; 82
149; 12; 11; 12; 934; 2; True; [40, 46, 50, 53]; 1979; True; 0; 19
160; 12; 4; 10; 935; 2; True; [16, 20, 32]; 1356; True; 0; 240
177; 14; 7; 0; 473; 4; False; None; None; None; None; None
207; 15; 15; 0; 921; 12; False; None; None; None; None; None
145; 11; 4; 7; 802; 4; True; [16, 19, 23, 29]; 1588; True; 0; 4
144; 11; 13; 6; 55; 4; True; [31, 35, 47, 49]; 1783; True; 0; 140
109; 8; 13; 4; 550; 7; True; [9, 27, 34, 47, 49]; 2123; True; 0; 121
175; 14; 0; 26; 998; 1; True; [1, 13, 26, 42, 77, 81]; 3358; True; 0; 162
141; 11; 19; 5; 237; 4; True; [0, 5, 61]; 1798; True; 0; 0
178; 14; 21; 9; 811; 1; True; [19, 23, 31, 43, 65]; 3036; True; 0; 29
143; 11; 22; 11; 451; 4; True; [47, 49, 67]; 1485; True; 0; 286
181; 14; 16; 2; 186; 1; True; [55, 57]; 1581; True; 0; 39
110; 9; 12; 27; 471; 6; True; [42, 44, 47, 51, 52, 77]; 3241; True; 0; 247
155; 12; 3; 22; 557; 3; True; [13, 26, 40, 54, 71]; 2495; True; 0; 0
6; 0; 13; 15; 678; 15; True; [47, 51]; 776; True; 0; 0
189; 14; 2; 12; 605; 1; True; [10, 20, 22, 28, 33]; 2010; True; 0; 27
190; 14; 1; 19; 831; 1; True; [2, 3]; 1204; True; 0; 10
162; 12; 10; 11; 643; 3; True; [36]; 757; True; 0; 0
92; 7; 16; 13; 665; 9; True; [16, 20, 33, 56, 59]; 3110; True; 0; 140
210; 15; 4; 9; 154; 1; True; [16, 20]; 834; True; 0; 0
171; 13; 11; 13; 648; 3; True; [40, 50, 53]; 1196; True; 0; 160
173; 13; 24; 18; 405; 3; True; [7, 8, 12, 24, 38, 73]; 3107; True; 0; 152
58; 5; 1; 0; 916; 11; False; None; None; None; None; None
142; 11; 27; 0; 877; 5; False; None; None; None; None; None
216; 16; 20; 0; 205; 1; False; None; None; None; None; None
183; 14; 14; 1; 857; 2; True; [9, 11, 27, 34, 49]; 2263; True; 0; 184
185; 14; 6; 7; 270; 2; True; [23, 29]; 863; True; 0; 54
187; 14; 16; 3; 224; 2; True; [4, 55, 57]; 1974; True; 0; 46
47; 4; 13; 16; 827; 12; True; [7, 8, 27, 34, 47, 49, 58]; 3838; True; 0; 152
193; 15; 12; 2; 851; 1; True; [19, 21, 31, 43]; 1865; True; 0; 121
194; 15; 10; 3; 495; 1; True; [27, 34]; 930; True; 0; 0
161; 12; 2; 25; 126; 4; True; [9, 13, 26, 42]; 1732; True; 0; 130
197; 15; 18; 20; 715; 1; True; [2, 3, 15, 59, 62]; 3056; True; 0; 72
167; 13; 17; 2; 510; 4; True; [57]; 747; True; 0; 26
135; 10; 0; 13; 299; 7; True; [1, 10, 12, 30, 37, 50]; 2663; True; 0; 104
136; 10; 14; 27; 816; 7; True; [42, 51, 52, 77]; 2058; True; 0; 97
176; 14; 7; 13; 845; 3; True; [26, 40, 50, 53]; 1577; True; 0; 50
216; 16; 20; 0; 205; 1; False; None; None; None; None; None
41; 3; 16; 4; 614; 14; True; [4, 9, 55, 57]; 2233; True; 0; 0
79; 6; 20; 17; 774; 11; True; [0, 7, 58, 61, 64]; 3247; True; 0; 34
67; 6; 18; 2; 547; 12; True; [15, 59]; 1390; True; 0; 53
242; 18; 3; 0; 139; 14; False; None; None; None; None; None
213; 16; 22; 3; 162; 2; True; [27, 34, 47, 49, 67]; 2415; True; 0; 232
214; 16; 6; 25; 383; 2; False; [23, 26, 29, 42]; 1784; True; None; None
184; 14; 4; 2; 848; 4; True; [15]; 594; True; 0; 10
151; 12; 1; 8; 747; 6; True; [4, 10]; 867; True; 0; 75
218; 16; 9; 8; 583; 2; True; [19, 23, 29, 31]; 1408; True; 0; 29
42; 3; 14; 9; 265; 15; True; [34, 49]; 990; True; 0; 4
191; 14; 0; 9; 403; 4; True; [0, 6, 20, 22]; 1659; True; 0; 14
186; 14; 11; 16; 416; 4; True; [7, 8, 12, 24, 38, 58]; 3166; True; 0; 165
152; 12; 26; 21; 951; 6; True; [14, 24, 38, 76, 79, 80]; 3885; True; 0; 259
225; 17; 23; 10; 801; 1; True; [35, 49, 53, 70]; 2100; True; 0; 29
154; 12; 13; 14; 969; 6; True; [47]; 400; True; 0; 16
177; 14; 7; 0; 473; 4; False; None; None; None; None; None
159; 12; 7; 24; 948; 6; True; [26, 41]; 1156; True; 0; 50
130; 10; 13; 7; 854; 8; True; [28, 34, 47, 49]; 1661; True; 0; 258
196; 15; 20; 21; 524; 3; True; [13, 26, 40, 54, 63, 68, 71]; 4771; True; 0; 269
90; 7; 15; 1; 947; 11; True; [11, 24, 38, 52]; 1893; True; 0; 228
235; 18; 20; 0; 574; 3; False; None; None; None; None; None
254; 19; 22; 0; 882; 1; False; None; None; None; None; None
140; 11; 0; 2; 843; 8; True; [1, 12]; 799; True; 0; 25
251; 19; 19; 0; 862; 5; False; None; None; None; None; None
180; 14; 4; 5; 677; 5; True; [16]; 507; True; 0; 29
205; 15; 10; 15; 918; 4; True; [37, 51]; 910; True; 0; 240
244; 18; 23; 26; 226; 1; True; [72, 75]; 2032; True; 0; 0
102; 8; 11; 19; 162; 11; True; [2, 11, 24, 38]; 2163; True; 0; 123
138; 10; 14; 11; 768; 9; True; [49]; 534; True; 0; 245
248; 18; 12; 6; 61; 1; True; [31, 43]; 1047; True; 0; 0
169; 13; 7; 12; 930; 6; True; [20, 22, 25, 28, 33]; 2128; True; 0; 271
252; 19; 10; 0; 798; 3; False; None; None; None; None; None
221; 17; 27; 25; 840; 2; True; [78, 81]; 1836; True; 0; 50
222; 17; 15; 19; 320; 2; True; [2, 11, 24, 38, 52]; 2583; True; 0; 28
204; 15; 15; 11; 757; 4; True; [49, 53]; 910; True; 0; 11
224; 17; 27; 24; 615; 2; True; [40, 54, 76, 80]; 2350; True; 0; 78
153; 12; 25; 15; 146; 7; True; [40, 53, 76]; 1336; True; 0; 4
245; 18; 5; 19; 638; 1; True; [2, 3, 19, 21]; 2022; True; 0; 62
127; 9; 18; 27; 559; 10; True; [16, 19, 23, 26, 29, 42, 59, 77]; 4027; True; 0; 275
182; 14; 3; 13; 881; 6; True; [10, 12, 30, 37, 50]; 2123; True; 0; 212
254; 19; 22; 0; 882; 1; False; None; None; None; None; None
208; 15; 19; 15; 273; 5; True; [1, 10, 12, 30, 37, 61]; 2953; True; 0; 259
238; 18; 9; 12; 62; 2; True; [33]; 720; True; 0; 0
256; 19; 20; 2; 658; 1; True; [0, 61, 64]; 1666; True; 0; 13
202; 15; 14; 1; 450; 5; True; [9, 11, 27, 34, 49]; 2263; True; 0; 27
168; 13; 14; 25; 518; 7; True; [42, 51, 52]; 1336; True; 0; 19
200; 15; 21; 13; 421; 5; True; [65]; 1500; True; 0; 0
174; 13; 4; 0; 546; 7; False; None; None; None; None; None
164; 13; 7; 20; 387; 8; True; [14, 24]; 1619; True; 0; 0
71; 6; 2; 0; 382; 15; False; None; None; None; None; None
107; 8; 25; 12; 947; 13; True; [76]; 540; True; 0; 38
179; 14; 21; 17; 698; 7; True; [17, 18, 31, 43, 60, 65]; 4610; True; 0; 14
147; 11; 11; 8; 192; 10; True; [38]; 381; True; 0; 42
258; 19; 3; 9; 586; 2; True; [10, 12, 20, 22, 28]; 1549; True; 0; 17
272; 20; 10; 25; 953; 1; True; [36, 42]; 1297; True; 0; 209
266; 20; 4; 20; 55; 1; True; [2, 3, 15, 62]; 2260; True; 0; 62
262; 19; 25; 23; 208; 2; True; [40, 54, 71, 76]; 2102; True; 0; 76
192; 15; 19; 16; 360; 6; True; [1, 13, 26, 40, 61]; 2583; True; 0; 0
195; 15; 3; 19; 829; 6; True; [2, 11]; 1230; True; 0; 0
257; 19; 3; 9; 927; 2; True; [10, 12, 20, 22, 28]; 1549; True; 0; 212
235; 18; 20; 0; 574; 3; False; None; None; None; None; None
232; 17; 4; 5; 481; 5; True; [16]; 507; True; 0; 0
241; 18; 15; 13; 232; 4; True; [46, 50, 53]; 1559; True; 0; 0
277; 21; 15; 11; 211; 1; True; [49, 53]; 910; True; 0; 4
278; 21; 10; 14; 454; 1; True; [37]; 534; True; 0; 38
280; 21; 21; 14; 338; 1; True; [66, 67]; 1760; True; 0; 54
246; 18; 10; 20; 800; 4; True; [9, 14, 27, 34]; 2256; True; 0; 286
285; 21; 24; 12; 505; 1; True; [73]; 775; True; 0; 29
215; 16; 22; 9; 737; 6; True; [34, 47, 49, 67]; 1941; True; 0; 121
252; 19; 10; 0; 798; 3; False; None; None; None; None; None
269; 20; 16; 3; 544; 2; True; [4, 55, 57]; 1974; True; 0; 0
253; 19; 18; 25; 530; 3; True; [16, 19, 23, 26, 29, 42, 59]; 3305; True; 0; 190
117; 9; 2; 26; 991; 13; True; [9, 13, 26, 42, 77, 81]; 3077; True; 0; 19
268; 20; 22; 15; 153; 2; True; [47, 67]; 951; True; 0; 25
38; 3; 18; 5; 617; 20; True; [59]; 796; True; 0; 17
203; 15; 1; 6; 725; 8; True; [6]; 600; True; 0; 0
166; 13; 21; 15; 115; 10; True; [47, 66, 67]; 2160; True; 0; 32
139; 11; 8; 19; 273; 12; True; [2, 9, 11, 27]; 1963; True; 0; 50
99; 8; 13; 25; 421; 15; True; [42, 47, 51, 52]; 1736; True; 0; 50
243; 18; 19; 4; 384; 5; True; [1, 61]; 1230; True; 0; 44
249; 18; 23; 21; 221; 5; True; [14, 24, 38, 52, 70]; 3088; True; 0; 17
288; 22; 23; 21; 124; 1; True; [14, 24, 38, 52, 70]; 3088; True; 0; 152
304; 23; 2; 0; 707; 2; False; None; None; None; None; None
295; 22; 24; 10; 741; 1; True; [35, 39, 73]; 2054; True; 0; 39
45; 4; 18; 15; 454; 19; True; [16, 20, 32, 37, 59]; 2686; True; 0; 124
297; 22; 8; 25; 459; 1; True; [26, 29, 42]; 1513; True; 0; 116
298; 22; 2; 11; 992; 1; True; [9, 13, 26]; 1192; True; 0; 14
301; 22; 1; 21; 544; 1; True; [6, 20, 22, 33, 45]; 3365; True; 0; 14
234; 17; 8; 1; 974; 7; True; [9, 11, 27]; 1273; True; 0; 79
286; 22; 3; 15; 122; 2; True; [13, 26, 40]; 1353; True; 0; 0
251; 19; 19; 0; 862; 5; False; None; None; None; None; None
289; 22; 8; 26; 316; 2; True; [26, 29, 42, 77, 81]; 2858; True; 0; 4
326; 24; 15; 0; 808; 4; False; None; None; None; None; None
261; 19; 27; 8; 391; 5; True; [38, 76, 80]; 1643; True; 0; 107
250; 18; 22; 11; 501; 6; True; [47, 49, 67]; 1485; True; 0; 146
219; 16; 24; 22; 660; 8; True; [68, 71, 74]; 2502; True; 0; 0
150; 12; 16; 14; 747; 12; True; [4, 10, 30, 37, 50, 55, 57]; 3838; True; 0; 114
119; 9; 4; 15; 665; 15; True; [16, 20, 32, 37, 51]; 2266; True; 0; 162
50; 4; 5; 20; 950; 20; False; [9, 14, 19, 23, 27]; 2289; True; None; None
229; 17; 20; 9; 694; 7; True; [10, 12, 63]; 1800; True; 0; 160
230; 17; 27; 1; 502; 7; True; [11, 24, 38, 76, 80]; 2735; True; 0; 60
303; 23; 0; 25; 98; 1; True; [1, 13, 26, 42]; 2013; True; 0; 14
307; 23; 18; 20; 501; 2; True; [2, 3, 15, 59, 62]; 3056; True; 0; 140
308; 23; 25; 26; 128; 2; True; [77, 81]; 1345; True; 0; 14
314; 24; 7; 21; 93; 1; True; [26, 40, 54, 68, 71]; 3152; True; 0; 58
111; 9; 8; 18; 247; 16; True; [17, 18, 22, 28]; 1792; True; 0; 4
281; 21; 17; 20; 521; 4; True; [2, 3, 57, 62]; 2413; True; 0; 66
282; 21; 20; 27; 662; 4; False; [13, 26, 42, 63, 77]; 3262; True; None; None
273; 20; 3; 26; 970; 5; True; [13, 26, 42, 77, 81]; 2818; True; 0; 275
321; 24; 2; 26; 299; 1; True; [9, 13, 26, 42, 77, 81]; 3077; True; 0; 0
324; 24; 18; 12; 98; 1; True; [16, 19, 23, 26, 29, 59]; 2765; True; 0; 46
148; 12; 17; 3; 241; 13; True; [4, 57]; 1140; True; 0; 19
292; 22; 19; 1; 687; 3; True; [61]; 690; True; 0; 0
304; 23; 2; 0; 707; 2; False; None; None; None; None; None
302; 23; 27; 3; 311; 2; True; [12, 24, 38, 76, 80]; 2454; True; 0; 212
267; 20; 27; 5; 726; 5; True; [18, 22, 25, 28, 38, 76, 80]; 3231; True; 0; 275
274; 21; 26; 6; 762; 4; True; [22, 25, 28, 38, 76, 79, 80]; 3347; True; 0; 243
199; 15; 13; 18; 851; 10; True; [17, 18, 31, 35, 47, 49]; 3086; True; 0; 204
226; 17; 8; 1; 618; 9; True; [9, 11, 27]; 1273; True; 0; 43
312; 24; 21; 16; 463; 2; True; [66, 69, 70]; 2351; True; 0; 25
276; 21; 5; 9; 159; 5; True; [20]; 327; True; 0; 8
284; 21; 18; 21; 704; 5; True; [16, 20, 33, 45, 59]; 3850; True; 0; 243
227; 17; 3; 9; 267; 9; True; [10, 12, 20, 22, 28]; 1549; True; 0; 44
255; 19; 0; 25; 857; 7; False; [1, 13, 26, 42]; 2013; True; None; None
290; 22; 22; 17; 292; 4; True; [7, 8, 27, 34, 47, 49, 58, 67]; 4389; True; 0; 300
260; 19; 15; 21; 78; 7; True; [54, 68, 71]; 2351; True; 0; 54
332; 25; 25; 16; 216; 1; True; [40, 76]; 960; True; 0; 46
340; 25; 8; 13; 89; 1; True; [30, 37, 50]; 1390; True; 0; 111
334; 25; 14; 21; 408; 1; True; [48, 50, 68]; 2160; True; 0; 0
358; 26; 3; 6; 997; 1; True; [10, 12, 28]; 1004; True; 0; 75
311; 23; 9; 16; 79; 4; True; [17, 18, 31, 60]; 2390; True; 0; 22
291; 22; 5; 13; 272; 5; True; [20, 32, 37, 50]; 1783; True; 0; 212
355; 26; 19; 2; 455; 1; True; [0, 61]; 1204; True; 0; 0
323; 24; 8; 23; 324; 3; True; [30, 37, 51, 54]; 2034; True; 0; 38
207; 15; 15; 0; 921; 12; False; None; None; None; None; None
366; 27; 9; 0; 587; 13; False; None; None; None; None; None
188; 14; 1; 0; 435; 13; False; None; None; None; None; None
78; 6; 26; 3; 564; 21; True; [12, 24, 38, 76, 79, 80]; 3077; True; 0; 85
330; 25; 7; 18; 906; 2; True; [17, 18, 22, 25, 28]; 2384; True; 0; 241
223; 17; 26; 14; 294; 10; True; [67, 71, 74, 78]; 3057; True; 0; 36
265; 20; 16; 18; 517; 7; True; [56]; 760; True; 0; 0
346; 26; 22; 8; 786; 1; True; [38, 52, 69, 70]; 1943; True; 0; 241
343; 26; 17; 12; 587; 1; True; [4, 9, 13, 26, 57]; 2332; True; 0; 294
271; 20; 24; 12; 953; 7; True; [73]; 775; True; 0; 0
293; 22; 4; 3; 873; 6; True; [4, 15]; 987; True; 0; 26
94; 7; 14; 3; 904; 21; True; [27, 34, 49]; 1464; True; 0; 204
350; 26; 7; 2; 946; 2; True; [8, 12, 24]; 1204; True; 0; 243
318; 24; 12; 5; 624; 4; True; [18, 31, 43]; 1554; True; 0; 26
326; 24; 15; 0; 808; 4; False; None; None; None; None; None
319; 24; 24; 17; 486; 4; True; [7, 8, 12, 24, 38, 58, 73]; 3941; True; 0; 121
322; 24; 17; 27; 778; 4; True; [4, 9, 13, 26, 42, 57, 77]; 3594; True; 0; 190
325; 24; 26; 22; 919; 4; True; [68, 71, 74, 78]; 3715; True; 0; 62
146; 11; 2; 10; 751; 17; True; [10, 30]; 930; True; 0; 0
336; 25; 23; 17; 994; 3; False; [7, 8, 12, 24, 38, 52, 58, 70]; 4254; True; None; None
373; 27; 3; 11; 842; 1; True; [13, 26]; 933; True; 0; 162
338; 25; 21; 5; 317; 3; True; [18, 31, 43, 65]; 3054; True; 0; 52
376; 27; 20; 10; 695; 1; True; [10, 12, 20, 22, 28, 63]; 2616; True; 0; 238
306; 23; 11; 25; 614; 5; True; [42]; 540; True; 0; 18
296; 22; 5; 4; 720; 7; True; [9, 19, 23, 27]; 1222; True; 0; 24
385; 28; 8; 13; 771; 1; True; [30, 37, 50]; 1390; True; 0; 126
390; 28; 21; 18; 767; 1; False; [7, 19, 21, 31, 43, 65]; 4112; True; None; None
391; 28; 3; 14; 118; 1; True; [10, 12, 30, 37]; 1723; True; 0; 111
357; 26; 24; 23; 151; 3; True; [71, 74]; 1293; True; 0; 0
335; 25; 24; 2; 365; 4; True; [8, 12, 24, 38, 73]; 2360; True; 0; 62
344; 26; 20; 1; 85; 3; True; [61, 64]; 1152; True; 0; 47
220; 16; 16; 17; 925; 13; True; [55]; 834; True; 0; 19
367; 27; 4; 18; 257; 2; True; [17]; 796; True; 0; 16
372; 27; 17; 2; 281; 2; True; [57]; 747; True; 0; 0
51; 4; 26; 10; 717; 25; True; [35, 39, 76, 79, 80]; 3164; True; 0; 121
375; 27; 13; 14; 279; 2; True; [47]; 400; True; 0; 13
387; 28; 24; 7; 979; 2; True; [25, 28, 38, 73]; 2019; True; 0; 285
206; 15; 2; 11; 319; 15; True; [9, 13, 26]; 1192; True; 0; 72
394; 29; 0; 25; 495; 1; True; [1, 13, 26, 42]; 2013; True; 0; 190
317; 24; 15; 27; 78; 6; True; [42, 52, 77]; 1682; True; 0; 28
333; 25; 21; 3; 834; 5; True; [19, 23, 27, 31, 43, 65]; 3510; True; 0; 152
359; 26; 20; 7; 683; 4; True; [10, 12, 28, 63]; 2071; True; 0; 106
396; 29; 6; 20; 687; 1; True; [9, 14, 23, 27]; 2071; True; 0; 24
327; 25; 24; 2; 389; 5; True; [8, 12, 24, 38, 73]; 2360; True; 0; 29
